Date,FIPS,MMWR_week,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_5Plus,Booster_Doses_5Plus_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_5PlusPop_Pct_SVI,Series_Complete_5to17Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_5PlusPop_Pct_UR_Equity,Series_Complete_5to17Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,Booster_Doses_Vax_Pct_SVI,Booster_Doses_12PlusVax_Pct_SVI,Booster_Doses_18PlusVax_Pct_SVI,Booster_Doses_65PlusVax_Pct_SVI,Booster_Doses_Vax_Pct_UR_Equity,Booster_Doses_12PlusVax_Pct_UR_Equity,Booster_Doses_18PlusVax_Pct_UR_Equity,Booster_Doses_65PlusVax_Pct_UR_Equity,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop,Bivalent_Booster_5Plus,Bivalent_Booster_5Plus_Pop_Pct,Bivalent_Booster_12Plus,Bivalent_Booster_12Plus_Pop_Pct,Bivalent_Booster_18Plus,Bivalent_Booster_18Plus_Pop_Pct,Bivalent_Booster_65Plus,Bivalent_Booster_65Plus_Pop_Pct
03/01/2023,55091,9,Pepin County,WI,96.7,3998,54.9,3987,57.9,3869,61.6,3624,62.8,1456,84.9,3725,51.1,3719,54,340,30.4,3617,57.6,3379,58.6,1388,81,2234,60,2234,60.1,2212,61.2,2132,63.1,1694,71.1,1089,78.5,972,57.4,695,63.8,A,2,2,2,2,2,4,Non-metro,6,6,6,6,6,8,4,4,4,3,8,8,8,7,7287,6887,1119,6284,5768,1714,1086,15.8,1070,17,1050,18.2,658,38.4
03/01/2023,31081,9,Hamilton County,NE,91,,,,,,,,,,,4467,47.9,4456,51.2,460,28.1,4308,54.9,3996,56.5,1460,76.7,3048,68.2,3048,68.4,3026,70.2,2943,73.6,2191,85,1361,93.2,1278,58.3,910,66.9,A,1,2,1,2,2,3,Metro,1,2,1,2,2,3,4,4,4,4,4,4,4,4,9324,8708,1635,7851,7073,1904,1118,12.8,1109,14.1,1098,15.5,650,34.1
03/01/2023,31107,9,Knox County,NE,91,4500,54,,,,,,,,,4367,52.4,4364,55.9,349,23.2,4248,60.5,4015,63.7,1469,69.5,2401,55,2401,55,2374,55.9,2314,57.6,1783,69.1,1220,83,842,47.2,638,52.3,A,2,2,1,2,2,3,Non-metro,6,6,5,6,6,7,4,4,4,4,8,8,8,8,8332,7807,1502,7016,6305,2115,1075,13.8,1071,15.3,1056,16.7,586,27.7
03/01/2023,12133,9,Washington County,FL,98.6,10286,40.4,10277,42.6,10203,46,9899,48.5,3625,82.8,8514,33.4,8512,35.2,314,8.4,8452,38.1,8198,40.2,3041,69.4,3288,38.6,3288,38.6,3284,38.9,3246,39.6,2800,50.1,1812,59.6,969,34.6,667,36.8,D,13,13,13,13,13,15,Non-metro,5,5,5,5,5,7,14,14,14,14,6,6,6,6,25473,24150,3752,22193,20398,4380,876,3.6,875,3.9,869,4.3,528,12.1
03/01/2023,27119,9,Polk County,MN,94.7,21421,68.3,21355,73.2,20581,78.4,19218,81.3,6164,95,19029,60.7,18998,65.1,1812,32.7,18357,70,17186,72.7,5455,94.5,9112,47.9,9112,48,9007,49.1,8757,51,6314,61.2,3745,68.7,3511,55.6,2420,64.6,B,6,7,6,7,7,8,Metro,2,3,2,3,3,4,7,7,8,7,3,3,4,3,31364,29186,5535,26237,23651,5774,4591,15.7,4534,17.3,4432,18.7,2510,43.5
03/01/2023,36103,9,Suffolk County,NY,97.5,1311369,88.8,1307295,93.5,1267841,95,1182706,95,294294,95,1164194,78.8,1161849,83.1,112296,48.8,1126651,88,1049553,89.9,258805,95,573991,49.3,573935,49.4,569169,50.5,547857,52.2,350718,62.8,182179,70.4,160753,45.8,101961,56,B,7,8,7,8,8,8,Metro,3,4,3,4,4,4,7,8,8,7,3,4,4,3,1476601,1397462,229959,1280896,1167503,255941,214722,15.4,212084,16.6,207074,17.7,107109,41.8
03/01/2023,08003,9,Alamosa County,CO,97,10649,65.6,10607,69.8,10173,75,9441,76.7,2391,95,9490,58.5,9467,62.3,993,34.3,9130,67.3,8474,68.8,2240,95,4996,52.6,4995,52.8,4931,54,4774,56.3,3032,69.9,1686,75.3,1763,58.1,1128,66.9,D,14,14,14,15,15,16,Non-metro,6,6,6,7,7,8,16,16,16,15,8,8,8,7,16233,15204,2896,13557,12308,2254,2192,14.4,2160,15.9,2125,17.3,1004,44.5
03/01/2023,34027,9,Morris County,NJ,94.1,469248,95,465403,95,444090,95,414014,95,96351,95,399460,81.2,397106,85,45747,58.7,378235,88.3,351359,90.2,83318,95,234466,58.7,234343,59,230292,60.9,218984,62.3,133075,71.7,66311,79.6,68146,51.2,40051,60.4,A,4,4,4,4,4,4,Metro,4,4,4,4,4,4,4,4,4,3,4,4,4,3,491845,467329,77961,428537,389368,86486,99686,21.3,97439,22.7,93999,24.1,38908,45
03/01/2023,55131,9,Washington County,WI,96.7,86821,63.8,86344,66.9,83561,71.1,78596,73.7,25008,95,81016,59.6,80721,62.6,7246,32.3,78137,66.5,73475,68.9,23699,94.3,48570,60,48561,60.2,47905,61.3,46252,62.9,33392,72.9,19485,82.2,19863,59.5,13326,68.4,A,2,2,2,3,3,4,Metro,2,2,2,3,3,4,4,4,4,4,4,4,4,4,136034,129024,22425,117580,106599,25128,23363,18.1,22997,19.6,22414,21,12440,49.5
03/01/2023,13047,9,Catoosa County,GA,88.8,36208,53.6,36160,56.5,35561,61.2,33582,64.2,10334,84.1,31223,46.2,31199,48.8,2003,17.2,30755,53,29196,55.8,9857,80.2,12031,38.5,12028,38.6,11974,38.9,11721,40.1,8829,49.2,5532,56.1,3422,38.8,2412,43.6,B,5,5,5,6,6,8,Metro,1,1,1,2,2,4,6,6,7,6,2,2,3,2,67580,63986,11673,58073,52313,12291,4631,7.2,4601,7.9,4524,8.6,2696,21.9
03/01/2023,17061,9,Greene County,IL,97.9,6137,47.3,6125,49.9,6009,53.7,5750,56.4,2027,78,5808,44.8,5800,47.3,327,15.8,5701,50.9,5473,53.7,1958,75.4,2915,50.2,2913,50.2,2901,50.9,2858,52.2,2222,62,1425,72.8,988,44.5,758,53.2,A,1,1,1,2,2,3,Non-metro,5,5,5,6,6,7,4,4,4,3,8,8,8,7,12969,12274,2074,11198,10200,2598,992,8.1,990,8.8,981,9.6,675,26
03/01/2023,16065,9,Madison County,ID,97.7,26921,67.5,26875,74.6,26271,80.7,24690,84.5,2919,95,22698,56.9,22681,62.9,1912,28,22174,68.1,20769,71.1,2674,94.5,6057,26.7,6057,26.7,5993,27,5727,27.6,3026,56.1,1709,63.9,1168,38.6,746,43.7,B,6,6,5,7,7,8,Non-metro,6,6,5,7,7,8,5,5,5,6,5,5,5,6,39907,36032,6820,32555,29212,2829,2027,5.6,1990,6.1,1902,6.5,767,27.1
03/01/2023,41017,9,Deschutes County,OR,97.7,158803,80.3,157131,83.7,150283,87.1,140608,88.7,42728,95,142520,72.1,141847,75.6,14595,50,136091,78.9,127252,80.3,39350,95,88361,62,88357,62.3,86178,63.3,82027,64.5,54024,76.3,33019,83.9,33850,62.7,22840,69.2,B,7,7,8,7,8,8,Metro,3,3,4,3,4,4,8,8,8,8,4,4,4,4,197692,187737,29177,172470,158560,40480,43853,23.4,42513,24.6,40916,25.8,20417,50.4
03/01/2023,01059,9,Franklin County,AL,92.6,17342,55.3,17325,59.3,17080,65.2,16201,68.7,5027,93.5,14210,45.3,14202,48.6,784,13.9,14053,53.6,13418,56.9,4360,81.1,4959,34.9,4959,34.9,4952,35.2,4899,36.5,3932,48.5,2597,59.6,1316,33.5,969,37.3,C,9,9,9,10,10,12,Non-metro,5,5,5,6,6,8,10,10,10,10,6,6,6,6,31362,29235,5645,26203,23590,5374,1314,4.5,1311,5,1300,5.5,803,14.9
03/01/2023,21237,9,Wolfe County,KY,94.1,4407,61.6,4398,65.8,4292,70.2,3997,72.6,1212,85.2,3948,55.2,3947,59.1,326,27.7,3865,63.2,3621,65.8,1139,80.1,1890,47.9,1890,47.9,1883,48.7,1836,50.7,1363,62.7,798,70.1,617,45.3,422,52.9,D,14,14,13,14,15,16,Non-metro,6,6,5,6,7,8,15,15,16,15,7,7,8,7,7157,6680,1175,6111,5505,1422,561,8.4,559,9.1,549,10,319,22.4
03/01/2023,21087,9,Green County,KY,94.1,5336,48.8,5333,51.5,5240,55.2,5031,57.9,1739,75.4,4895,44.7,4892,47.2,276,16.6,4810,50.6,4616,53.1,1665,72.2,2233,45.6,2233,45.6,2226,46.3,2196,47.6,1768,58.6,1109,66.6,721,40.8,523,47.2,C,9,9,9,10,10,11,Non-metro,5,5,5,6,6,7,11,11,11,11,7,7,7,7,10941,10355,1662,9498,8693,2307,721,7,720,7.6,711,8.2,469,20.3
03/01/2023,31003,9,Antelope County,NE,91,,,,,,,,,,,2406,38.2,2403,40.8,132,12.3,2365,44.6,2271,47.2,961,63.4,1555,64.6,1555,64.7,1550,65.5,1527,67.2,1250,80.4,890,92.6,578,46.2,480,53.9,A,1,1,1,1,1,2,Non-metro,5,5,5,5,5,6,4,4,4,4,8,8,8,8,6298,5884,1072,5297,4812,1515,575,9.8,574,10.8,572,11.9,428,28.3
03/01/2023,UNK,9,Unknown County,IN,98.5,85343,,85027,,82123,,79195,,19188,,56514,,56378,,3799,,54308,,52579,,11923,,29047,51.4,29046,51.5,28882,53.2,28457,54.1,20107,78.3,13304,95,3071,15.3,1827,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10947,,10778,,10550,,3099,
03/01/2023,72031,9,Carolina Municipio,PR,97.8,132985,90.5,132756,93.6,124846,95,115244,94.5,30972,91,122311,83.2,122254,86.2,15685,79,115454,88.1,106569,87.4,28659,84.2,80173,65.5,80173,65.6,79788,69.1,74104,69.5,42322,77.1,22441,78.3,18051,42.7,11142,49.7,B,8,8,8,8,8,8,Metro,4,4,4,4,4,4,8,8,8,7,4,4,4,3,146984,141841,19850,131088,121991,34018,16156,11.4,16050,12.2,15771,12.9,8333,24.5
03/01/2023,19067,9,Floyd County,IA,97.3,9084,58.1,9064,61.7,8834,66.3,8347,69.1,3086,88.7,8535,54.6,8523,58,631,24.2,8331,62.5,7892,65.3,2965,85.3,5194,60.9,5194,60.9,5167,62,5058,64.1,3915,75.7,2483,83.7,2408,61.5,1763,71,A,2,2,1,2,3,4,Non-metro,6,6,5,6,7,8,4,4,4,4,8,8,8,8,15642,14691,2610,13326,12081,3478,2701,18.4,2681,20.1,2643,21.9,1696,48.8
03/01/2023,12001,9,Alachua County,FL,98.6,213903,79.5,212060,83.1,203778,86.4,191758,86.9,43773,95,186108,69.2,184845,72.4,17714,51.4,177703,75.3,167131,75.7,39620,95,92404,49.7,92288,49.9,90464,50.9,86470,51.7,48565,64.4,28252,71.3,29353,60.4,19340,68.5,C,11,11,12,11,11,12,Metro,3,3,4,3,3,4,11,12,12,11,3,4,4,3,269043,255225,34471,235945,220754,39272,43301,17,42506,18,41114,18.6,18322,46.7
03/01/2023,42059,9,Greene County,PA,94.9,22185,61.2,22121,64.4,21743,68.8,20946,71.7,6921,95,19309,53.3,19280,56.2,976,19.1,18959,60,18304,62.6,6086,86.8,9625,49.8,9625,49.9,9565,50.5,9439,51.6,6974,61.9,4331,71.2,3463,49.7,2379,54.9,B,6,6,5,6,6,8,Non-metro,6,6,5,6,6,8,7,8,8,7,7,8,8,7,36233,34336,5116,31600,29220,7014,4067,11.8,4043,12.8,3993,13.7,2462,35.1
03/01/2023,51093,9,Isle of Wight County,VA,78.2,23150,62.4,23060,65.6,22509,70,20908,71.1,6430,87.3,19676,53,19624,55.8,1768,30.7,19157,59.6,17856,60.8,5830,79.2,4468,22.7,4467,22.8,4376,22.8,4132,23.1,2918,25.3,1551,26.6,1593,54.6,989,63.8,B,6,6,6,6,6,7,Metro,2,2,2,2,2,3,5,5,5,5,1,1,1,1,37109,35146,5760,32141,29386,7365,2058,5.9,2020,6.3,1955,6.7,968,13.1
03/01/2023,37069,9,Franklin County,NC,96.8,57109,82,56806,86.3,55021,91.7,51648,94.7,16394,95,40244,57.8,40147,61,3701,32.8,38920,64.9,36446,66.8,11459,95,11908,29.6,11908,29.7,11768,30.2,11379,31.2,8302,37.3,4795,41.8,2615,31.5,1656,34.5,C,10,10,10,10,11,12,Metro,2,2,2,2,3,4,9,10,10,9,1,2,2,1,69685,65799,11275,59978,54524,11935,8819,13.4,8693,14.5,8458,15.5,4272,35.8
03/01/2023,19087,9,Henry County,IA,97.3,12064,60.5,12017,63.8,11723,68.3,11098,70.8,3582,92,11228,56.3,11204,59.5,800,25.3,10949,63.8,10404,66.4,3347,86,6527,58.1,6526,58.2,6471,59.1,6331,60.9,4347,71.6,2689,80.3,2680,61.7,1897,70.5,A,2,2,1,2,3,4,Non-metro,6,6,5,6,7,8,4,4,4,4,8,8,8,8,19954,18833,3167,17155,15666,3892,3170,16.8,3146,18.3,3086,19.7,1788,45.9
03/01/2023,51700,9,Newport News city,VA,78.2,111511,62.2,111038,66.9,107892,71.9,101316,73.6,22195,92.9,96052,53.6,95852,57.7,8099,28.6,93309,62.2,87753,63.7,20230,84.7,33333,34.7,33320,34.8,32958,35.3,31708,36.1,20075,46.3,10769,53.2,10466,52.1,6625,61.5,D,14,14,13,14,14,16,Metro,2,2,1,2,2,4,14,14,14,14,2,2,2,2,179225,166100,28357,150098,137743,23892,13365,8,13184,8.8,12838,9.3,6051,25.3
03/01/2023,38103,9,Wells County,ND,92.7,1931,50.4,1922,53.2,1902,57.6,1855,60.9,849,77.1,1719,44.8,1714,47.4,54,9.5,1701,51.5,1660,54.5,757,68.8,909,52.9,909,53,908,53.4,900,54.2,771,61.2,508,67.1,319,41.4,228,44.9,A,1,1,1,2,2,3,Non-metro,5,5,5,6,6,7,4,4,4,3,8,8,8,7,3834,3614,567,3303,3047,1101,376,10.4,374,11.3,372,12.2,244,22.2
03/01/2023,UNK,9,Unknown County,UT,97.7,56546,,56446,,55862,,53451,,13258,,49243,,49217,,2284,,48982,,46933,,6463,,8358,17,8358,17,8331,17,8232,17.5,5636,31.9,3980,61.6,501,8.9,300,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2961,,2925,,2833,,776,
03/01/2023,55121,9,Trempealeau County,WI,96.7,21809,73.6,21608,78.5,20725,83.9,19185,86.4,6134,95,20318,68.5,20229,73.5,2185,41,19462,78.8,18044,81.2,5895,95,12144,59.8,12143,60,11935,61.3,11420,63.3,8297,76,4951,84,5279,63.6,3649,73.7,A,3,3,3,3,4,4,Non-metro,7,7,7,7,8,8,4,4,4,4,8,8,8,8,29649,27540,5328,24707,22212,5469,6187,22.5,6077,24.6,5870,26.4,3321,60.7
03/01/2023,41033,9,Josephine County,OR,97.7,50249,57.4,50126,60.4,49139,64.4,46901,66.6,19402,84.1,45276,51.8,45209,54.5,2744,21.8,44474,58.3,42465,60.3,17839,77.3,24815,54.8,24815,54.9,24658,55.4,24005,56.5,19283,67.3,13181,73.9,10412,54,7928,60.1,C,10,10,9,10,10,11,Metro,2,2,1,2,2,3,12,12,12,11,4,4,4,3,87487,83015,12594,76336,70421,23063,11040,13.3,10926,14.3,10744,15.3,7191,31.2
03/01/2023,27163,9,Washington County,MN,94.7,208784,79.6,205001,82.9,189603,85.4,173300,87.2,42611,95,193749,73.8,191537,77.5,30343,62.6,177313,79.9,161194,81.1,40200,95,132794,68.5,132717,69.3,127972,72.2,119212,74,72096,83.7,36481,90.7,50384,69.9,29227,80.1,A,3,3,4,3,4,4,Metro,3,3,4,3,4,4,4,4,4,4,4,4,4,4,262440,247272,48505,221964,198767,40867,76063,30.8,73087,32.9,69327,34.9,29266,71.6
03/01/2023,51099,9,King George County,VA,78.2,13570,50.6,13560,53.7,13422,59.4,12457,61.5,3019,83.8,11224,41.8,11219,44.4,801,16,11138,49.3,10418,51.5,2509,69.6,1216,10.8,1215,10.8,1208,10.8,1180,11.3,674,12,340,13.6,331,49.1,218,64.1,A,1,1,1,1,2,3,Non-metro,5,5,5,5,6,7,1,1,1,1,5,5,5,5,26836,25257,5011,22586,20246,3604,592,2.3,586,2.6,573,2.8,294,8.2
03/01/2023,01041,9,Crenshaw County,AL,92.6,5948,43.2,5934,45.7,5825,49.6,5556,52.2,2062,77.2,4913,35.7,4910,37.8,279,11.9,4843,41.2,4631,43.5,1756,65.7,1847,37.6,1847,37.6,1841,38,1798,38.8,1489,48.9,967,55.1,514,34.5,366,37.8,C,9,9,9,9,9,11,Non-metro,5,5,5,5,5,7,10,10,10,10,6,6,6,6,13772,12981,2345,11744,10636,2671,517,4,517,4.4,507,4.8,333,12.5
03/01/2023,48507,9,Zavala County,TX,98.9,7288,61.6,7270,66.1,6913,71.9,6190,73,1562,90.7,6241,52.7,6240,56.8,858,34.1,5971,62.1,5382,63.5,1418,82.3,2382,38.2,2382,38.2,2344,39.3,2271,42.2,1691,58.3,968,68.3,799,47.3,510,52.7,D,14,14,14,14,14,16,Non-metro,6,6,6,6,6,8,14,14,15,15,6,6,7,7,11840,10993,2514,9621,8479,1723,805,7.3,790,8.2,770,9.1,408,23.7
03/01/2023,17095,9,Knox County,IL,97.9,32619,65.6,32517,69.5,31712,73.5,30162,75.8,10054,92.2,30175,60.7,30122,64.3,2129,30.3,29402,68.2,27993,70.4,9649,88.5,17641,58.5,17638,58.6,17517,59.6,17123,61.2,12609,73.9,7957,82.5,7353,58.3,5308,66.7,C,10,10,10,11,11,12,Non-metro,6,6,6,7,7,8,12,12,12,12,8,8,8,8,49699,46818,7033,43142,39785,10904,7542,16.1,7494,17.4,7417,18.6,4672,42.8
03/01/2023,29009,9,Barry County,MO,91.3,19620,54.8,19606,58.3,19212,63,18186,65.8,6416,85.3,16531,46.2,16522,49.1,1110,18.5,16235,53.2,15412,55.7,5569,74,6621,40.1,6621,40.1,6599,40.6,6486,42.1,5294,53.9,3481,62.5,2409,45.5,1795,51.6,C,9,9,9,10,10,11,Non-metro,5,5,5,6,6,7,11,11,11,10,7,7,7,6,35789,33637,5986,30492,27651,7523,2898,8.6,2885,9.5,2858,10.3,1917,25.5
03/01/2023,17153,9,Pulaski County,IL,97.9,2817,52.8,2814,56.1,2779,60.1,2659,63.3,1015,82.2,2461,46.1,2459,49,126,15.3,2432,52.6,2333,55.6,895,72.5,1128,45.8,1128,45.9,1127,46.3,1110,47.6,897,56.6,569,63.6,410,45.7,294,51.7,C,9,9,9,10,10,11,Non-metro,5,5,5,6,6,7,11,11,11,10,7,7,7,6,5335,5020,821,4624,4199,1235,467,9.3,467,10.1,464,11.1,296,24
03/01/2023,12043,9,Glades County,FL,98.6,5810,42.1,5807,43.3,5716,45.4,5456,46.1,2000,52.5,4832,35,4831,36,294,18.6,4760,37.8,4537,38.4,1813,47.6,2146,44.4,2145,44.4,2129,44.7,2100,46.3,1846,62.8,1343,74.1,674,36.5,549,40.9,D,13,13,13,13,13,13,Non-metro,5,5,5,5,5,5,15,15,15,15,7,7,7,7,13811,13407,1584,12604,11823,3808,588,4.4,585,4.6,583,4.9,448,11.8
03/01/2023,39007,9,Ashtabula County,OH,98.6,57388,59,57111,62.3,55508,66.5,52418,69.1,17812,93.3,53371,54.9,53255,58.1,4200,26.6,51921,62.2,49055,64.6,16833,88.2,30604,57.3,30603,57.5,30297,58.4,29355,59.8,22156,70.7,13280,78.9,12520,56.5,8648,65.1,D,14,14,13,14,14,16,Non-metro,6,6,5,6,6,8,16,16,16,15,8,8,8,7,97241,91684,15791,83484,75893,19086,13738,15,13597,16.3,13314,17.5,7969,41.8
03/01/2023,12091,9,Okaloosa County,FL,98.6,167719,79.6,167461,84.9,163712,91.7,155425,94.8,41045,95,140214,66.5,140088,71.1,9600,28.9,137257,76.9,130488,79.6,34733,95,51639,36.8,51638,36.9,51348,37.4,50160,38.4,35545,53.3,21624,62.3,15774,44.4,10984,50.8,C,11,11,9,11,11,12,Metro,3,3,1,3,3,4,10,10,10,10,2,2,2,2,210738,197136,33236,178586,163900,34376,17988,9.1,17841,10,17538,10.7,9614,28
03/01/2023,28117,9,Prentiss County,MS,98.1,12394,49.3,12392,52.5,12268,57.4,11833,60.7,4099,88.5,11045,44,11044,46.8,485,11.8,10941,51.2,10559,54.1,3807,82.2,4312,39,4312,39,4302,39.3,4261,40.4,3442,49.9,2236,58.7,1129,32.8,844,37.7,D,13,13,13,14,14,16,Non-metro,5,5,5,6,6,8,14,14,15,14,6,6,7,6,25126,23610,4107,21371,19503,4631,1009,4.3,1008,4.7,998,5.1,634,13.7
03/01/2023,31159,9,Seward County,NE,91,8935,51.7,,,,,,,,,8893,51.5,8870,54.5,970,31.7,8493,58,7900,59.8,2756,92.8,5456,61.4,5455,61.5,5373,63.3,5195,65.8,3791,78.5,2343,85,2032,53.6,1437,61.3,A,2,2,2,2,2,4,Metro,2,2,2,2,2,4,4,4,4,4,4,4,4,4,17284,16270,3060,14632,13210,2969,2064,12.7,2038,13.9,1995,15.1,1199,40.4
03/01/2023,37099,9,Jackson County,NC,96.8,35626,81.1,35471,84.5,34261,87.5,32599,88.8,11126,95,26419,60.1,26367,62.8,2095,39.7,25523,65.2,24272,66.1,8185,93.4,8802,33.3,8802,33.4,8667,34,8348,34.4,5904,41.6,3722,45.5,2333,39.5,1596,42.9,C,10,10,10,11,11,12,Non-metro,6,6,6,7,7,8,10,10,10,9,6,6,6,5,43938,42001,5280,39175,36721,8759,5618,13.4,5549,14.2,5399,14.7,2905,33.2
03/01/2023,13189,9,McDuffie County,GA,88.8,11191,52.5,11179,56.1,10979,61.7,10399,64.9,3331,86.5,9868,46.3,9861,49.5,597,15.2,9724,54.6,9264,57.9,3135,81.4,3918,39.7,3918,39.7,3908,40.2,3843,41.5,3027,52.6,1902,60.7,1140,37.7,799,42,D,13,13,13,14,14,16,Metro,1,1,1,2,2,4,14,15,15,14,2,3,3,2,21312,19938,3926,17799,16012,3853,1373,6.9,1367,7.7,1359,8.5,800,20.8
03/01/2023,26121,9,Muskegon County,MI,94.1,,,,,,,,,,,98117,56.5,98021,60.1,7796,26.7,96125,65.2,90225,67.4,27903,91.3,58968,60.1,58968,60.2,58195,60.5,56166,62.3,40039,74.2,23165,83,20903,52.2,13851,59.8,C,10,10,9,11,11,12,Metro,2,2,1,3,3,4,12,12,12,12,4,4,4,4,173566,163002,29178,147511,133824,30561,20546,12.6,20159,13.7,19404,14.5,9116,29.8
03/01/2023,51183,9,Sussex County,VA,78.2,4700,42.1,4699,43.8,4689,46.7,4571,48.3,1405,67.9,4073,36.5,4073,38,83,6.6,4068,40.6,3990,42.2,1290,62.3,1101,27,1101,27,1100,27,1098,27.5,466,18.9,181,14,327,70.2,131,72.4,D,13,13,13,13,13,14,Metro,1,1,1,1,1,2,13,13,13,13,1,1,1,1,11159,10717,1255,10031,9462,2070,646,6,646,6.4,646,6.8,123,5.9
03/01/2023,48013,9,Atascosa County,TX,98.9,32171,62.9,32109,67.7,31056,74,28467,76.4,7412,95,27386,53.5,27374,57.7,2986,29.3,26581,63.4,24388,65.5,6471,85.1,10325,37.7,10325,37.7,10236,38.5,9984,40.9,7491,54.9,4063,62.8,3342,44.6,2077,51.1,D,14,14,13,14,15,16,Metro,2,2,1,2,3,4,14,14,15,14,2,2,3,2,51153,47453,10208,41958,37245,7605,4419,9.3,4365,10.4,4261,11.4,2184,28.7
03/01/2023,21061,9,Edmonson County,KY,94.1,4778,39.3,4768,41.1,4681,43.5,4435,44.4,1549,59.6,4302,35.4,4299,37,292,18.1,4225,39.2,4007,40.1,1415,54.4,2055,47.8,2055,47.8,2034,48.1,1991,49.7,1600,61.2,972,68.7,618,38.6,406,41.8,B,5,5,5,5,5,6,Metro,1,1,1,1,1,2,7,7,7,7,3,3,3,3,12150,11605,1617,10766,9988,2601,571,4.9,563,5.2,548,5.5,316,12.1
03/01/2023,21203,9,Rockcastle County,KY,94.1,7753,46.4,7744,49,7578,52.4,7200,54.7,2178,69.5,6956,41.7,6954,44,462,17.5,6813,47.1,6492,49.4,2028,64.7,3501,50.3,3501,50.3,3488,51.2,3428,52.8,2560,63.4,1477,72.8,1207,47.1,788,53.4,C,9,9,9,9,9,10,Non-metro,5,5,5,5,5,6,12,12,12,11,8,8,8,7,16695,15801,2646,14468,13155,3133,1323,8.4,1322,9.1,1315,10,700,22.3
03/01/2023,41011,9,Coos County,OR,97.7,42514,65.9,42400,69.1,41443,73,39616,75.2,15554,91,38169,59.2,38134,62.1,2298,26.5,37439,66,35836,68,14268,83.5,21017,55.1,21015,55.1,20868,55.7,20443,57,16089,67.7,10842,76,8688,54,6521,60.1,D,14,14,13,15,15,16,Non-metro,6,6,5,7,7,8,16,16,16,15,8,8,8,7,64487,61391,8686,56760,52705,17093,8430,13.7,8361,14.7,8255,15.7,5357,31.3
03/01/2023,48147,9,Fannin County,TX,98.9,18425,51.9,18420,54.6,18240,59.3,17579,62.8,5721,86.8,16089,45.3,16088,47.7,675,11.8,15954,51.9,15413,55,5166,78.4,6331,39.3,6331,39.4,6318,39.6,6272,40.7,4773,50.5,3057,59.2,2136,44.8,1552,50.8,C,9,9,9,10,10,11,Non-metro,5,5,5,6,6,7,10,10,11,10,6,6,7,6,35514,33715,5715,30737,28000,6588,2068,6.1,2061,6.7,2045,7.3,1329,20.2
03/01/2023,48491,9,Williamson County,TX,98.9,484289,82,477729,86.4,447225,90.6,407489,92.3,81211,95,421084,71.3,418924,75.7,61118,54.8,393083,79.7,357806,81,72767,95,199875,47.5,199867,47.7,192638,49,183610,51.3,101177,64.3,52834,72.6,57192,56.5,34035,64.4,B,7,7,8,7,8,8,Metro,3,3,4,3,4,4,7,7,8,7,3,3,4,3,590551,553126,111533,493479,441593,73202,96565,17.5,92700,18.8,87995,19.9,33545,45.8
03/01/2023,19133,9,Monona County,IA,97.3,5138,59.6,5122,63.2,5038,67.9,4807,71.6,1979,93,4811,55.8,4801,59.2,276,19.8,4728,63.7,4525,67.4,1870,87.8,2670,55.5,2670,55.6,2664,56.3,2636,58.3,2152,68.6,1434,76.7,1144,53.2,866,60.4,A,2,2,1,2,3,4,Non-metro,6,6,5,6,7,8,4,4,4,3,8,8,8,7,8615,8107,1394,7417,6713,2129,1212,15,1210,16.3,1205,18,775,36.4
